"","lon","lat"
"66218",118.5,-31.8
"66219",118.6,-31.8
"66220",118.7,-31.8
"66221",118.8,-31.8
"66222",118.9,-31.8
"66223",119,-31.8
"66224",119.1,-31.8
"66225",119.2,-31.8
"66226",119.3,-31.8
"66227",119.4,-31.8
"66228",119.5,-31.8
"66229",119.6,-31.8
"66230",119.7,-31.8
"66231",119.8,-31.8
"66232",119.9,-31.8
"66233",120,-31.8
"66234",120.1,-31.8
"66235",120.2,-31.8
"66236",120.3,-31.8
"66237",120.4,-31.8
"66238",120.5,-31.8
"66239",120.6,-31.8
"66240",120.7,-31.8
"66241",120.8,-31.8
"66242",120.9,-31.8
"66243",121,-31.8
"66244",121.1,-31.8
"66245",121.2,-31.8
"66246",121.3,-31.8
"66247",121.4,-31.8
"66248",121.5,-31.8
"66249",121.6,-31.8
"66250",121.7,-31.8
"66251",121.8,-31.8
"66252",121.9,-31.8
"66253",122,-31.8
"66254",122.1,-31.8
"66255",122.2,-31.8
"66256",122.3,-31.8
"66257",122.4,-31.8
"66258",122.5,-31.8
"66259",122.6,-31.8
"66260",122.7,-31.8
"66261",122.8,-31.8
"66262",122.9,-31.8
"66263",123,-31.8
"66264",123.1,-31.8
"66265",123.2,-31.8
"66266",123.3,-31.8
"66267",123.4,-31.8
"66268",123.5,-31.8
"66269",123.6,-31.8
"66270",123.7,-31.8
"66271",123.8,-31.8
"66272",123.9,-31.8
"66273",124,-31.8
"66274",124.1,-31.8
"66275",124.2,-31.8
"66276",124.3,-31.8
"66277",124.4,-31.8
"66278",124.5,-31.8
"66279",124.6,-31.8
"66280",124.7,-31.8
"66281",124.8,-31.8
"66282",124.9,-31.8
"66283",125,-31.8
"66284",125.1,-31.8
"66285",125.2,-31.8
"66286",125.3,-31.8
"66287",125.4,-31.8
"66288",125.5,-31.8
"66289",125.6,-31.8
"66290",125.7,-31.8
"66291",125.8,-31.8
"66292",125.9,-31.8
"66293",126,-31.8
"66294",126.1,-31.8
"66295",126.2,-31.8
"66296",126.3,-31.8
"66297",126.4,-31.8
"66298",126.5,-31.8
"66299",126.6,-31.8
"66300",126.7,-31.8
"66301",126.8,-31.8
"66302",126.9,-31.8
"66303",127,-31.8
"66304",127.1,-31.8
"66305",127.2,-31.8
"66306",127.3,-31.8
"66307",127.4,-31.8
"66308",127.5,-31.8
"66309",127.6,-31.8
"66310",127.7,-31.8
"66311",127.8,-31.8
"66312",127.9,-31.8
"66313",128,-31.8
"66314",128.1,-31.8
"66315",128.2,-31.8
"66316",128.3,-31.8
"66317",128.4,-31.8
"66318",128.5,-31.8
"66319",128.6,-31.8
"66320",128.7,-31.8
"66352",131.9,-31.8
"66353",132,-31.8
"66354",132.1,-31.8
"66355",132.2,-31.8
"66356",132.3,-31.8
"66357",132.4,-31.8
"66358",132.5,-31.8
"66359",132.6,-31.8
"66360",132.7,-31.8
"66361",132.8,-31.8
"66362",132.9,-31.8
"66363",133,-31.8
"66364",133.1,-31.8
"66365",133.2,-31.8
"66366",133.3,-31.8
"66367",133.4,-31.8
"66368",133.5,-31.8
"66369",133.6,-31.8
"66370",133.7,-31.8
"66371",133.8,-31.8
"66372",133.9,-31.8
"66373",134,-31.8
"66374",134.1,-31.8
"66375",134.2,-31.8
"66376",134.3,-31.8
"66377",134.4,-31.8
"66378",134.5,-31.8
"66379",134.6,-31.8
"66380",134.7,-31.8
"66381",134.8,-31.8
"66382",134.9,-31.8
"66383",135,-31.8
"66384",135.1,-31.8
"66385",135.2,-31.8
"66386",135.3,-31.8
"66387",135.4,-31.8
"66388",135.5,-31.8
"66389",135.6,-31.8
"66390",135.7,-31.8
"66391",135.8,-31.8
"66392",135.9,-31.8
"66393",136,-31.8
"66394",136.1,-31.8
"66395",136.2,-31.8
"66396",136.3,-31.8
"66397",136.4,-31.8
"66398",136.5,-31.8
"66399",136.6,-31.8
"66400",136.7,-31.8
"66401",136.8,-31.8
"66402",136.9,-31.8
"66403",137,-31.8
"66404",137.1,-31.8
"66405",137.2,-31.8
"66406",137.3,-31.8
"66407",137.4,-31.8
"66408",137.5,-31.8
"66409",137.6,-31.8
"66410",137.7,-31.8
"66411",137.8,-31.8
"66412",137.9,-31.8
"66413",138,-31.8
"66414",138.1,-31.8
"66415",138.2,-31.8
"66416",138.3,-31.8
"66417",138.4,-31.8
"66418",138.5,-31.8
"66419",138.6,-31.8
"66420",138.7,-31.8
"66421",138.8,-31.8
"66422",138.9,-31.8
"66423",139,-31.8
"66424",139.1,-31.8
"66425",139.2,-31.8
"66426",139.3,-31.8
"66427",139.4,-31.8
"66428",139.5,-31.8
"66429",139.6,-31.8
"66430",139.7,-31.8
"66431",139.8,-31.8
"66432",139.9,-31.8
"66433",140,-31.8
"66434",140.1,-31.8
"66435",140.2,-31.8
"66436",140.3,-31.8
"66437",140.4,-31.8
"66438",140.5,-31.8
"66439",140.6,-31.8
"66440",140.7,-31.8
"66441",140.8,-31.8
"66442",140.9,-31.8
"66443",141,-31.8
"66444",141.1,-31.8
"66445",141.2,-31.8
"66446",141.3,-31.8
"66447",141.4,-31.8
"66448",141.5,-31.8
"66449",141.6,-31.8
"66450",141.7,-31.8
"66451",141.8,-31.8
"66452",141.9,-31.8
"66453",142,-31.8
"66454",142.1,-31.8
"66455",142.2,-31.8
"66456",142.3,-31.8
"66457",142.4,-31.8
"66458",142.5,-31.8
"66459",142.6,-31.8
"66460",142.7,-31.8
"66461",142.8,-31.8
"66462",142.9,-31.8
"66463",143,-31.8
"66464",143.1,-31.8
"66465",143.2,-31.8
"66466",143.3,-31.8
"66467",143.4,-31.8
"66468",143.5,-31.8
"66469",143.6,-31.8
"66470",143.7,-31.8
"66471",143.8,-31.8
"66472",143.9,-31.8
"66473",144,-31.8
"66474",144.1,-31.8
"66475",144.2,-31.8
"66476",144.3,-31.8
"66477",144.4,-31.8
"66478",144.5,-31.8
"66479",144.6,-31.8
"66480",144.7,-31.8
"66481",144.8,-31.8
"66482",144.9,-31.8
"66483",145,-31.8
"66484",145.1,-31.8
"66485",145.2,-31.8
"66486",145.3,-31.8
"66487",145.4,-31.8
"66488",145.5,-31.8
"66489",145.6,-31.8
"66490",145.7,-31.8
"66491",145.8,-31.8
"66492",145.9,-31.8
"66493",146,-31.8
"66494",146.1,-31.8
"66495",146.2,-31.8
"66496",146.3,-31.8
"66497",146.4,-31.8
"66498",146.5,-31.8
"66499",146.6,-31.8
"66500",146.7,-31.8
"66501",146.8,-31.8
"66502",146.9,-31.8
"66503",147,-31.8
"66504",147.1,-31.8
"66505",147.2,-31.8
"66506",147.3,-31.8
"66507",147.4,-31.8
"66508",147.5,-31.8
"66509",147.6,-31.8
"66510",147.7,-31.8
"66511",147.8,-31.8
"66512",147.9,-31.8
"66513",148,-31.8
"66514",148.1,-31.8
"66515",148.2,-31.8
"66516",148.3,-31.8
"66517",148.4,-31.8
"66518",148.5,-31.8
"66519",148.6,-31.8
"66520",148.7,-31.8
"66521",148.8,-31.8
"66522",148.9,-31.8
"66523",149,-31.8
"66524",149.1,-31.8
"66525",149.2,-31.8
"66526",149.3,-31.8
"66527",149.4,-31.8
"66528",149.5,-31.8
"66529",149.6,-31.8
"66530",149.7,-31.8
"66531",149.8,-31.8
"66532",149.9,-31.8
"66533",150,-31.8
"66534",150.1,-31.8
"66535",150.2,-31.8
"66536",150.3,-31.8
"66537",150.4,-31.8
"66538",150.5,-31.8
"66539",150.6,-31.8
"66540",150.7,-31.8
"66541",150.8,-31.8
"66542",150.9,-31.8
"66543",151,-31.8
"66544",151.1,-31.8
"66545",151.2,-31.8
"66546",151.3,-31.8
"66547",151.4,-31.8
"66548",151.5,-31.8
"66549",151.6,-31.8
"66550",151.7,-31.8
"66551",151.8,-31.8
"66552",151.9,-31.8
"66553",152,-31.8
"66554",152.1,-31.8
"66555",152.2,-31.8
"66556",152.3,-31.8
"66557",152.4,-31.8
"66558",152.5,-31.8
"66559",152.6,-31.8
"66560",152.7,-31.8
"66692",115.8,-31.7
"66693",115.9,-31.7
"66694",116,-31.7
"66695",116.1,-31.7
"66696",116.2,-31.7
"66697",116.3,-31.7
"66698",116.4,-31.7
"66699",116.5,-31.7
"66700",116.6,-31.7
"66701",116.7,-31.7
"66702",116.8,-31.7
"66703",116.9,-31.7
"66704",117,-31.7
"66705",117.1,-31.7
"66706",117.2,-31.7
"66707",117.3,-31.7
"66708",117.4,-31.7
"66709",117.5,-31.7
"66710",117.6,-31.7
"66711",117.7,-31.7
"66712",117.8,-31.7
"66713",117.9,-31.7
"66714",118,-31.7
"66715",118.1,-31.7
"66716",118.2,-31.7
"66717",118.3,-31.7
"66718",118.4,-31.7
"66719",118.5,-31.7
"66720",118.6,-31.7
"66721",118.7,-31.7
"66722",118.8,-31.7
"66723",118.9,-31.7
"66724",119,-31.7
"66725",119.1,-31.7
"66726",119.2,-31.7
"66727",119.3,-31.7
"66728",119.4,-31.7
"66729",119.5,-31.7
"66730",119.6,-31.7
"66731",119.7,-31.7
"66732",119.8,-31.7
"66733",119.9,-31.7
"66734",120,-31.7
"66735",120.1,-31.7
"66736",120.2,-31.7
"66737",120.3,-31.7
"66738",120.4,-31.7
"66739",120.5,-31.7
"66740",120.6,-31.7
"66741",120.7,-31.7
"66742",120.8,-31.7
"66743",120.9,-31.7
"66744",121,-31.7
"66745",121.1,-31.7
"66746",121.2,-31.7
"66747",121.3,-31.7
"66748",121.4,-31.7
"66749",121.5,-31.7
"66750",121.6,-31.7
"66751",121.7,-31.7
"66752",121.8,-31.7
"66753",121.9,-31.7
"66754",122,-31.7
"66755",122.1,-31.7
"66756",122.2,-31.7
"66757",122.3,-31.7
"66758",122.4,-31.7
"66759",122.5,-31.7
"66760",122.6,-31.7
"66761",122.7,-31.7
"66762",122.8,-31.7
"66763",122.9,-31.7
"66764",123,-31.7
"66765",123.1,-31.7
"66766",123.2,-31.7
"66767",123.3,-31.7
"66768",123.4,-31.7
"66769",123.5,-31.7
"66770",123.6,-31.7
"66771",123.7,-31.7
"66772",123.8,-31.7
"66773",123.9,-31.7
"66774",124,-31.7
"66775",124.1,-31.7
"66776",124.2,-31.7
"66777",124.3,-31.7
"66778",124.4,-31.7
"66779",124.5,-31.7
"66780",124.6,-31.7
"66781",124.7,-31.7
"66782",124.8,-31.7
"66783",124.9,-31.7
"66784",125,-31.7
"66785",125.1,-31.7
"66786",125.2,-31.7
"66787",125.3,-31.7
"66788",125.4,-31.7
"66789",125.5,-31.7
"66790",125.6,-31.7
"66791",125.7,-31.7
"66792",125.8,-31.7
"66793",125.9,-31.7
"66794",126,-31.7
"66795",126.1,-31.7
"66796",126.2,-31.7
"66797",126.3,-31.7
"66798",126.4,-31.7
"66799",126.5,-31.7
"66800",126.6,-31.7
"66801",126.7,-31.7
"66802",126.8,-31.7
"66803",126.9,-31.7
"66804",127,-31.7
"66805",127.1,-31.7
"66806",127.2,-31.7
"66807",127.3,-31.7
"66808",127.4,-31.7
"66809",127.5,-31.7
"66810",127.6,-31.7
"66811",127.7,-31.7
"66812",127.8,-31.7
"66813",127.9,-31.7
"66814",128,-31.7
"66815",128.1,-31.7
"66816",128.2,-31.7
"66817",128.3,-31.7
"66818",128.4,-31.7
"66819",128.5,-31.7
"66820",128.6,-31.7
"66821",128.7,-31.7
"66822",128.8,-31.7
"66823",128.9,-31.7
"66852",131.8,-31.7
"66853",131.9,-31.7
"66854",132,-31.7
"66855",132.1,-31.7
"66856",132.2,-31.7
"66857",132.3,-31.7
"66858",132.4,-31.7
"66859",132.5,-31.7
"66860",132.6,-31.7
"66861",132.7,-31.7
"66862",132.8,-31.7
"66863",132.9,-31.7
"66864",133,-31.7
"66865",133.1,-31.7
"66866",133.2,-31.7
"66867",133.3,-31.7
"66868",133.4,-31.7
"66869",133.5,-31.7
"66870",133.6,-31.7
"66871",133.7,-31.7
"66872",133.8,-31.7
"66873",133.9,-31.7
"66874",134,-31.7
"66875",134.1,-31.7
"66876",134.2,-31.7
"66877",134.3,-31.7
"66878",134.4,-31.7
"66879",134.5,-31.7
"66880",134.6,-31.7
"66881",134.7,-31.7
"66882",134.8,-31.7
"66883",134.9,-31.7
"66884",135,-31.7
"66885",135.1,-31.7
"66886",135.2,-31.7
"66887",135.3,-31.7
"66888",135.4,-31.7
"66889",135.5,-31.7
"66890",135.6,-31.7
"66891",135.7,-31.7
"66892",135.8,-31.7
"66893",135.9,-31.7
"66894",136,-31.7
"66895",136.1,-31.7
"66896",136.2,-31.7
"66897",136.3,-31.7
"66898",136.4,-31.7
"66899",136.5,-31.7
"66900",136.6,-31.7
"66901",136.7,-31.7
"66902",136.8,-31.7
"66903",136.9,-31.7
"66904",137,-31.7
"66905",137.1,-31.7
"66906",137.2,-31.7
"66907",137.3,-31.7
"66908",137.4,-31.7
"66909",137.5,-31.7
"66910",137.6,-31.7
"66911",137.7,-31.7
"66912",137.8,-31.7
"66913",137.9,-31.7
"66914",138,-31.7
"66915",138.1,-31.7
"66916",138.2,-31.7
"66917",138.3,-31.7
"66918",138.4,-31.7
"66919",138.5,-31.7
"66920",138.6,-31.7
"66921",138.7,-31.7
"66922",138.8,-31.7
"66923",138.9,-31.7
"66924",139,-31.7
"66925",139.1,-31.7
"66926",139.2,-31.7
"66927",139.3,-31.7
"66928",139.4,-31.7
"66929",139.5,-31.7
"66930",139.6,-31.7
"66931",139.7,-31.7
"66932",139.8,-31.7
"66933",139.9,-31.7
"66934",140,-31.7
"66935",140.1,-31.7
"66936",140.2,-31.7
"66937",140.3,-31.7
"66938",140.4,-31.7
"66939",140.5,-31.7
"66940",140.6,-31.7
"66941",140.7,-31.7
"66942",140.8,-31.7
"66943",140.9,-31.7
"66944",141,-31.7
"66945",141.1,-31.7
"66946",141.2,-31.7
"66947",141.3,-31.7
"66948",141.4,-31.7
"66949",141.5,-31.7
"66950",141.6,-31.7
"66951",141.7,-31.7
"66952",141.8,-31.7
"66953",141.9,-31.7
"66954",142,-31.7
"66955",142.1,-31.7
"66956",142.2,-31.7
"66957",142.3,-31.7
"66958",142.4,-31.7
"66959",142.5,-31.7
"66960",142.6,-31.7
"66961",142.7,-31.7
"66962",142.8,-31.7
"66963",142.9,-31.7
"66964",143,-31.7
"66965",143.1,-31.7
"66966",143.2,-31.7
"66967",143.3,-31.7
"66968",143.4,-31.7
"66969",143.5,-31.7
"66970",143.6,-31.7
"66971",143.7,-31.7
"66972",143.8,-31.7
"66973",143.9,-31.7
"66974",144,-31.7
"66975",144.1,-31.7
"66976",144.2,-31.7
"66977",144.3,-31.7
"66978",144.4,-31.7
"66979",144.5,-31.7
"66980",144.6,-31.7
"66981",144.7,-31.7
"66982",144.8,-31.7
"66983",144.9,-31.7
"66984",145,-31.7
"66985",145.1,-31.7
"66986",145.2,-31.7
"66987",145.3,-31.7
"66988",145.4,-31.7
"66989",145.5,-31.7
"66990",145.6,-31.7
"66991",145.7,-31.7
"66992",145.8,-31.7
"66993",145.9,-31.7
"66994",146,-31.7
"66995",146.1,-31.7
"66996",146.2,-31.7
"66997",146.3,-31.7
"66998",146.4,-31.7
"66999",146.5,-31.7
"67000",146.6,-31.7
"67001",146.7,-31.7
"67002",146.8,-31.7
"67003",146.9,-31.7
"67004",147,-31.7
"67005",147.1,-31.7
"67006",147.2,-31.7
"67007",147.3,-31.7
"67008",147.4,-31.7
"67009",147.5,-31.7
"67010",147.6,-31.7
"67011",147.7,-31.7
"67012",147.8,-31.7
"67013",147.9,-31.7
"67014",148,-31.7
"67015",148.1,-31.7
"67016",148.2,-31.7
"67017",148.3,-31.7
"67018",148.4,-31.7
"67019",148.5,-31.7
"67020",148.6,-31.7
"67021",148.7,-31.7
"67022",148.8,-31.7
"67023",148.9,-31.7
"67024",149,-31.7
"67025",149.1,-31.7
"67026",149.2,-31.7
"67027",149.3,-31.7
"67028",149.4,-31.7
"67029",149.5,-31.7
"67030",149.6,-31.7
"67031",149.7,-31.7
"67032",149.8,-31.7
"67033",149.9,-31.7
"67034",150,-31.7
"67035",150.1,-31.7
"67036",150.2,-31.7
"67037",150.3,-31.7
"67038",150.4,-31.7
"67039",150.5,-31.7
"67040",150.6,-31.7
"67041",150.7,-31.7
"67042",150.8,-31.7
"67043",150.9,-31.7
"67044",151,-31.7
"67045",151.1,-31.7
"67046",151.2,-31.7
"67047",151.3,-31.7
"67048",151.4,-31.7
"67049",151.5,-31.7
"67050",151.6,-31.7
"67051",151.7,-31.7
"67052",151.8,-31.7
"67053",151.9,-31.7
"67054",152,-31.7
"67055",152.1,-31.7
"67056",152.2,-31.7
"67057",152.3,-31.7
"67058",152.4,-31.7
"67059",152.5,-31.7
"67060",152.6,-31.7
"67061",152.7,-31.7
"67192",115.7,-31.6
"67193",115.8,-31.6
"67194",115.9,-31.6
"67195",116,-31.6
"67196",116.1,-31.6
"67197",116.2,-31.6
"67198",116.3,-31.6
"67199",116.4,-31.6
"67200",116.5,-31.6
"67201",116.6,-31.6
"67202",116.7,-31.6
"67203",116.8,-31.6
"67204",116.9,-31.6
"67205",117,-31.6
"67206",117.1,-31.6
"67207",117.2,-31.6
"67208",117.3,-31.6
"67209",117.4,-31.6
"67210",117.5,-31.6
"67211",117.6,-31.6
"67212",117.7,-31.6
"67213",117.8,-31.6
"67214",117.9,-31.6
"67215",118,-31.6
"67216",118.1,-31.6
"67217",118.2,-31.6
"67218",118.3,-31.6
"67219",118.4,-31.6
"67220",118.5,-31.6
"67221",118.6,-31.6
"67222",118.7,-31.6
"67223",118.8,-31.6
"67224",118.9,-31.6
"67225",119,-31.6
"67226",119.1,-31.6
"67227",119.2,-31.6
"67228",119.3,-31.6
"67229",119.4,-31.6
"67230",119.5,-31.6
"67231",119.6,-31.6
"67232",119.7,-31.6
"67233",119.8,-31.6
"67234",119.9,-31.6
"67235",120,-31.6
"67236",120.1,-31.6
"67237",120.2,-31.6
"67238",120.3,-31.6
"67239",120.4,-31.6
"67240",120.5,-31.6
"67241",120.6,-31.6
"67242",120.7,-31.6
"67243",120.8,-31.6
"67244",120.9,-31.6
"67245",121,-31.6
"67246",121.1,-31.6
"67247",121.2,-31.6
"67248",121.3,-31.6
"67249",121.4,-31.6
"67250",121.5,-31.6
"67251",121.6,-31.6
"67252",121.7,-31.6
"67253",121.8,-31.6
"67254",121.9,-31.6
"67255",122,-31.6
"67256",122.1,-31.6
"67257",122.2,-31.6
"67258",122.3,-31.6
"67259",122.4,-31.6
"67260",122.5,-31.6
"67261",122.6,-31.6
"67262",122.7,-31.6
"67263",122.8,-31.6
"67264",122.9,-31.6
"67265",123,-31.6
"67266",123.1,-31.6
"67267",123.2,-31.6
"67268",123.3,-31.6
"67269",123.4,-31.6
"67270",123.5,-31.6
"67271",123.6,-31.6
"67272",123.7,-31.6
"67273",123.8,-31.6
"67274",123.9,-31.6
"67275",124,-31.6
"67276",124.1,-31.6
"67277",124.2,-31.6
"67278",124.3,-31.6
"67279",124.4,-31.6
"67280",124.5,-31.6
"67281",124.6,-31.6
"67282",124.7,-31.6
"67283",124.8,-31.6
"67284",124.9,-31.6
"67285",125,-31.6
"67286",125.1,-31.6
"67287",125.2,-31.6
"67288",125.3,-31.6
"67289",125.4,-31.6
"67290",125.5,-31.6
"67291",125.6,-31.6
"67292",125.7,-31.6
"67293",125.8,-31.6
"67294",125.9,-31.6
"67295",126,-31.6
"67296",126.1,-31.6
"67297",126.2,-31.6
"67298",126.3,-31.6
"67299",126.4,-31.6
"67300",126.5,-31.6
"67301",126.6,-31.6
"67302",126.7,-31.6
"67303",126.8,-31.6
"67304",126.9,-31.6
"67305",127,-31.6
"67306",127.1,-31.6
"67307",127.2,-31.6
"67308",127.3,-31.6
"67309",127.4,-31.6
"67310",127.5,-31.6
"67311",127.6,-31.6
"67312",127.7,-31.6
"67313",127.8,-31.6
"67314",127.9,-31.6
"67315",128,-31.6
"67316",128.1,-31.6
"67317",128.2,-31.6
"67318",128.3,-31.6
"67319",128.4,-31.6
"67320",128.5,-31.6
"67321",128.6,-31.6
"67322",128.7,-31.6
"67323",128.8,-31.6
"67324",128.9,-31.6
"67325",129,-31.6
"67326",129.1,-31.6
"67327",129.2,-31.6
"67328",129.3,-31.6
"67329",129.4,-31.6
"67330",129.5,-31.6
"67331",129.6,-31.6
"67332",129.7,-31.6
"67333",129.8,-31.6
"67342",130.7,-31.6
"67343",130.8,-31.6
"67351",131.6,-31.6
"67352",131.7,-31.6
"67353",131.8,-31.6
"67354",131.9,-31.6
"67355",132,-31.6
"67356",132.1,-31.6
"67357",132.2,-31.6
"67358",132.3,-31.6
"67359",132.4,-31.6
"67360",132.5,-31.6
"67361",132.6,-31.6
"67362",132.7,-31.6
"67363",132.8,-31.6
"67364",132.9,-31.6
"67365",133,-31.6
"67366",133.1,-31.6
"67367",133.2,-31.6
"67368",133.3,-31.6
"67369",133.4,-31.6
"67370",133.5,-31.6
"67371",133.6,-31.6
"67372",133.7,-31.6
"67373",133.8,-31.6
"67374",133.9,-31.6
"67375",134,-31.6
"67376",134.1,-31.6
"67377",134.2,-31.6
"67378",134.3,-31.6
"67379",134.4,-31.6
"67380",134.5,-31.6
"67381",134.6,-31.6
"67382",134.7,-31.6
"67383",134.8,-31.6
"67384",134.9,-31.6
"67385",135,-31.6
"67386",135.1,-31.6
"67387",135.2,-31.6
"67388",135.3,-31.6
"67389",135.4,-31.6
"67390",135.5,-31.6
"67391",135.6,-31.6
"67392",135.7,-31.6
"67393",135.8,-31.6
"67394",135.9,-31.6
"67395",136,-31.6
"67396",136.1,-31.6
"67397",136.2,-31.6
"67398",136.3,-31.6
"67399",136.4,-31.6
"67400",136.5,-31.6
"67401",136.6,-31.6
"67402",136.7,-31.6
"67403",136.8,-31.6
"67404",136.9,-31.6
"67405",137,-31.6
"67406",137.1,-31.6
"67407",137.2,-31.6
"67408",137.3,-31.6
"67409",137.4,-31.6
"67410",137.5,-31.6
"67411",137.6,-31.6
"67412",137.7,-31.6
"67413",137.8,-31.6
"67414",137.9,-31.6
"67415",138,-31.6
"67416",138.1,-31.6
"67417",138.2,-31.6
"67418",138.3,-31.6
"67419",138.4,-31.6
"67420",138.5,-31.6
"67421",138.6,-31.6
"67422",138.7,-31.6
"67423",138.8,-31.6
"67424",138.9,-31.6
"67425",139,-31.6
"67426",139.1,-31.6
"67427",139.2,-31.6
"67428",139.3,-31.6
"67429",139.4,-31.6
"67430",139.5,-31.6
"67431",139.6,-31.6
"67432",139.7,-31.6
"67433",139.8,-31.6
"67434",139.9,-31.6
"67435",140,-31.6
"67436",140.1,-31.6
"67437",140.2,-31.6
"67438",140.3,-31.6
"67439",140.4,-31.6
"67440",140.5,-31.6
"67441",140.6,-31.6
"67442",140.7,-31.6
"67443",140.8,-31.6
"67444",140.9,-31.6
"67445",141,-31.6
"67446",141.1,-31.6
"67447",141.2,-31.6
"67448",141.3,-31.6
"67449",141.4,-31.6
"67450",141.5,-31.6
"67451",141.6,-31.6
"67452",141.7,-31.6
"67453",141.8,-31.6
"67454",141.9,-31.6
"67455",142,-31.6
"67456",142.1,-31.6
"67457",142.2,-31.6
"67458",142.3,-31.6
"67459",142.4,-31.6
"67460",142.5,-31.6
"67461",142.6,-31.6
"67462",142.7,-31.6
"67463",142.8,-31.6
"67464",142.9,-31.6
"67465",143,-31.6
"67466",143.1,-31.6
"67467",143.2,-31.6
"67468",143.3,-31.6
"67469",143.4,-31.6
"67470",143.5,-31.6
"67471",143.6,-31.6
"67472",143.7,-31.6
"67473",143.8,-31.6
"67474",143.9,-31.6
"67475",144,-31.6
"67476",144.1,-31.6
"67477",144.2,-31.6
"67478",144.3,-31.6
"67479",144.4,-31.6
"67480",144.5,-31.6
"67481",144.6,-31.6
"67482",144.7,-31.6
"67483",144.8,-31.6
"67484",144.9,-31.6
"67485",145,-31.6
"67486",145.1,-31.6
"67487",145.2,-31.6
"67488",145.3,-31.6
"67489",145.4,-31.6
"67490",145.5,-31.6
"67491",145.6,-31.6
"67492",145.7,-31.6
"67493",145.8,-31.6
"67494",145.9,-31.6
"67495",146,-31.6
"67496",146.1,-31.6
"67497",146.2,-31.6
"67498",146.3,-31.6
"67499",146.4,-31.6
"67500",146.5,-31.6
"67501",146.6,-31.6
"67502",146.7,-31.6
"67503",146.8,-31.6
"67504",146.9,-31.6
"67505",147,-31.6
"67506",147.1,-31.6
"67507",147.2,-31.6
"67508",147.3,-31.6
"67509",147.4,-31.6
"67510",147.5,-31.6
"67511",147.6,-31.6
"67512",147.7,-31.6
"67513",147.8,-31.6
"67514",147.9,-31.6
"67515",148,-31.6
"67516",148.1,-31.6
"67517",148.2,-31.6
"67518",148.3,-31.6
"67519",148.4,-31.6
"67520",148.5,-31.6
"67521",148.6,-31.6
"67522",148.7,-31.6
"67523",148.8,-31.6
"67524",148.9,-31.6
"67525",149,-31.6
"67526",149.1,-31.6
"67527",149.2,-31.6
"67528",149.3,-31.6
"67529",149.4,-31.6
"67530",149.5,-31.6
"67531",149.6,-31.6
"67532",149.7,-31.6
"67533",149.8,-31.6
"67534",149.9,-31.6
"67535",150,-31.6
"67536",150.1,-31.6
"67537",150.2,-31.6
"67538",150.3,-31.6
"67539",150.4,-31.6
"67540",150.5,-31.6
"67541",150.6,-31.6
"67542",150.7,-31.6
"67543",150.8,-31.6
"67544",150.9,-31.6
"67545",151,-31.6
"67546",151.1,-31.6
"67547",151.2,-31.6
"67548",151.3,-31.6
"67549",151.4,-31.6
"67550",151.5,-31.6
"67551",151.6,-31.6
"67552",151.7,-31.6
"67553",151.8,-31.6
"67554",151.9,-31.6
"67555",152,-31.6
"67556",152.1,-31.6
"67557",152.2,-31.6
"67558",152.3,-31.6
"67559",152.4,-31.6
"67560",152.5,-31.6
"67561",152.6,-31.6
"67562",152.7,-31.6
"67563",152.8,-31.6
"67692",115.6,-31.5
"67693",115.7,-31.5
"67694",115.8,-31.5
"67695",115.9,-31.5
"67696",116,-31.5
"67697",116.1,-31.5
"67698",116.2,-31.5
"67699",116.3,-31.5
"67700",116.4,-31.5
"67701",116.5,-31.5
"67702",116.6,-31.5
"67703",116.7,-31.5
"67704",116.8,-31.5
"67705",116.9,-31.5
"67706",117,-31.5
"67707",117.1,-31.5
"67708",117.2,-31.5
"67709",117.3,-31.5
"67710",117.4,-31.5
"67711",117.5,-31.5
"67712",117.6,-31.5
"67713",117.7,-31.5
"67714",117.8,-31.5
"67715",117.9,-31.5
"67716",118,-31.5
"67717",118.1,-31.5
"67718",118.2,-31.5
"67719",118.3,-31.5
"67720",118.4,-31.5
"67721",118.5,-31.5
"67722",118.6,-31.5
"67723",118.7,-31.5
"67724",118.8,-31.5
"67725",118.9,-31.5
"67726",119,-31.5
"67727",119.1,-31.5
"67728",119.2,-31.5
"67729",119.3,-31.5
"67730",119.4,-31.5
"67731",119.5,-31.5
"67732",119.6,-31.5
"67733",119.7,-31.5
"67734",119.8,-31.5
"67735",119.9,-31.5
"67736",120,-31.5
"67737",120.1,-31.5
"67738",120.2,-31.5
"67739",120.3,-31.5
"67740",120.4,-31.5
"67741",120.5,-31.5
"67742",120.6,-31.5
"67743",120.7,-31.5
"67744",120.8,-31.5
"67745",120.9,-31.5
"67746",121,-31.5
"67747",121.1,-31.5
"67748",121.2,-31.5
"67749",121.3,-31.5
"67750",121.4,-31.5
"67751",121.5,-31.5
"67752",121.6,-31.5
"67753",121.7,-31.5
"67754",121.8,-31.5
"67755",121.9,-31.5
"67756",122,-31.5
"67757",122.1,-31.5
"67758",122.2,-31.5
"67759",122.3,-31.5
"67760",122.4,-31.5
"67761",122.5,-31.5
"67762",122.6,-31.5
"67763",122.7,-31.5
"67764",122.8,-31.5
"67765",122.9,-31.5
"67766",123,-31.5
"67767",123.1,-31.5
"67768",123.2,-31.5
"67769",123.3,-31.5
"67770",123.4,-31.5
"67771",123.5,-31.5
"67772",123.6,-31.5
